Date,Open,High,Low,Close,Adj. Close,Change,Volume
30-Sep-24,570.42,574.38,568.08,573.76,571.86,0.40%,"63,655,448"
27-Sep-24,573.39,574.22,570.42,571.47,569.58,-0.15%,"42,100,928"
26-Sep-24,574.38,574.71,569.9,572.3,570.4,0.40%,"48,336,004"
25-Sep-24,571.14,571.89,568.91,570.04,568.15,-0.22%,"38,428,587"
24-Sep-24,570.48,571.36,567.6,571.3,569.41,0.29%,"46,805,672"
23-Sep-24,569.34,570.33,568.1,569.67,567.78,0.25%,"44,116,922"
20-Sep-24,567.84,569.31,565.17,568.25,566.37,-0.48%,"77,503,110"
19-Sep-24,571.01,572.88,568.08,570.98,567.35,1.71%,"75,315,470"
18-Sep-24,563.74,568.69,560.83,561.4,557.83,-0.30%,"59,044,937"
17-Sep-24,565.1,566.58,560.8,563.07,559.49,0.04%,"49,320,970"
16-Sep-24,561.74,563.11,559.9,562.84,559.26,0.15%,"36,656,122"
13-Sep-24,559.71,563.03,559.45,562.01,558.43,0.52%,"39,310,501"
12-Sep-24,555.01,559.4,552.74,559.09,555.53,0.84%,"51,892,735"
11-Sep-24,548.7,555.36,539.96,554.42,550.89,1.03%,"75,248,608"
10-Sep-24,548.36,549.15,543.38,548.79,545.3,0.44%,"36,394,579"
9-Sep-24,544.65,547.71,542.68,546.41,542.93,1.12%,"40,445,822"
6-Sep-24,549.94,551.6,539.44,540.36,536.92,-1.68%,"68,493,805"
5-Sep-24,550.89,553.8,547.1,549.61,546.11,-0.24%,"44,264,258"
4-Sep-24,550.2,554.43,549.46,550.95,547.44,-0.20%,"46,232,483"
3-Sep-24,560.47,560.81,549.51,552.08,548.57,-2.06%,"60,600,113"
30-Aug-24,560.77,564.2,557.14,563.68,560.09,0.95%,"62,700,110"
29-Aug-24,560.31,563.68,557.18,558.35,554.8,0.01%,"38,715,176"
28-Aug-24,561.21,561.65,555.04,558.3,554.75,-0.58%,"41,066,024"
27-Aug-24,559.49,562.06,558.32,561.56,557.99,0.14%,"32,693,898"
26-Aug-24,563.18,563.91,559.05,560.79,557.22,-0.24%,"35,788,609"
23-Aug-24,559.53,563.09,557.29,562.13,558.55,1.06%,"50,639,393"
22-Aug-24,562.56,563.18,554.98,556.22,552.68,-0.78%,"56,121,456"
21-Aug-24,559.77,562.11,554.73,560.62,557.05,0.34%,"41,514,600"
20-Aug-24,559.15,560.84,557.33,558.7,555.14,-0.16%,"33,732,264"
19-Aug-24,554.73,559.61,553.86,559.61,556.05,0.96%,"39,121,793"
16-Aug-24,551.42,555.02,551.26,554.31,550.78,0.22%,"44,430,728"
15-Aug-24,549.5,553.36,548.88,553.07,549.55,1.71%,"60,846,812"
14-Aug-24,542.85,544.96,540.12,543.75,540.29,0.32%,"42,446,929"
13-Aug-24,536.53,542.28,536.28,542.04,538.59,1.64%,"52,333,073"
12-Aug-24,534.21,535.73,530.95,533.27,529.88,0.05%,"42,542,069"
9-Aug-24,529.81,534.51,528.56,532.99,529.6,0.44%,"45,619,558"
8-Aug-24,523.91,531.29,521.84,530.65,527.27,2.31%,"63,276,589"
7-Aug-24,528.47,531.59,518.05,518.66,515.36,-0.67%,"70,698,340"
6-Aug-24,519.22,529.75,517.87,522.15,518.83,0.92%,"84,826,312"
5-Aug-24,511.64,523.58,510.27,517.38,514.09,-2.91%,"146,267,391"
2-Aug-24,535.75,536.99,528.6,532.9,529.51,-1.86%,"82,789,070"
1-Aug-24,552.57,554.87,539.43,543.01,539.55,-1.42%,"76,428,732"
31-Jul-24,548.98,553.5,547.58,550.81,547.3,1.63%,"65,663,388"
30-Jul-24,546.26,547.34,538.52,542,538.55,-0.51%,"46,853,632"
29-Jul-24,546.02,547.05,542.72,544.76,541.29,0.06%,"39,515,824"
26-Jul-24,542.28,547.19,541.49,544.44,540.97,1.12%,"53,763,788"
25-Jul-24,541.35,547.46,537.45,538.41,534.98,-0.52%,"61,158,288"
24-Jul-24,548.86,549.17,540.29,541.23,537.78,-2.27%,"74,515,266"
23-Jul-24,554.54,556.74,553.28,553.78,550.26,-0.16%,"34,439,561"
22-Jul-24,553,555.27,551.02,554.65,551.12,1.03%,"43,346,720"
19-Jul-24,552.42,554.08,547.91,548.99,545.5,-0.66%,"65,509,081"
18-Jul-24,558.51,559.52,550.43,552.66,549.14,-0.77%,"56,270,392"
17-Jul-24,558.8,560.51,556.61,556.94,553.39,-1.40%,"57,118,956"
16-Jul-24,562.87,565.16,562.1,564.86,561.26,0.59%,"36,475,260"
15-Jul-24,562.03,564.84,559.63,561.53,557.96,0.28%,"40,584,293"
12-Jul-24,557.63,563.67,557.15,559.99,556.43,0.63%,"53,084,405"
11-Jul-24,561.44,562.33,555.83,556.48,552.94,-0.86%,"53,054,184"
10-Jul-24,557.07,561.67,556.77,561.32,557.75,0.99%,"38,701,220"
9-Jul-24,556.26,557.18,555.52,555.82,552.28,0.10%,"27,314,125"
8-Jul-24,555.44,556.25,554.19,555.28,551.75,0.12%,"36,110,451"
5-Jul-24,551.77,555.05,551.12,554.64,551.11,0.58%,"41,488,389"
