Date,Open,High,Low,Close,Adj. Close,Change,Volume
13-May-24,246.66,247.28,245.13,245.22,242.41,-0.21%,"495,169"
10-May-24,246.37,246.54,245.41,245.74,242.93,0.13%,"318,022"
9-May-24,243.71,245.44,243.44,245.41,242.6,0.75%,"426,042"
8-May-24,243.06,243.81,242.85,243.59,240.8,-0.16%,"308,269"
7-May-24,243.81,244.63,243.66,243.98,241.19,0.14%,"348,202"
6-May-24,242.76,243.64,242.01,243.64,240.85,1.05%,"761,836"
3-May-24,242,242.24,240.15,241.12,238.36,0.62%,"755,175"
2-May-24,239.35,240.23,236.81,239.64,236.9,0.84%,"749,094"
1-May-24,237.45,241.09,236.73,237.65,234.93,-0.17%,"548,834"
30-Apr-24,240.82,241.09,238,238.06,235.33,-1.57%,"498,468"
29-Apr-24,241.23,242.21,240.89,241.85,239.08,0.61%,"326,169"
26-Apr-24,239.93,241.24,239.66,240.39,237.64,0.24%,"369,126"
25-Apr-24,238.12,240.39,236.49,239.82,237.07,0.14%,"367,296"
24-Apr-24,239.43,240.4,238.25,239.49,236.75,0.25%,"426,035"
23-Apr-24,237.33,239.78,237.11,238.89,236.15,0.84%,"546,348"
22-Apr-24,235.94,238.02,234.5,236.89,234.18,0.81%,"614,873"
19-Apr-24,235.34,236.55,234.18,234.99,232.3,-0.06%,"459,081"
18-Apr-24,236.09,237.36,234.52,235.12,232.43,-0.10%,"624,779"
17-Apr-24,237.23,237.25,234.65,235.36,232.66,-0.27%,"698,746"
16-Apr-24,236.83,237.09,235,235.99,233.29,-0.49%,"575,377"
15-Apr-24,242.27,242.75,236.44,237.15,234.43,-1.16%,"1,592,261"
12-Apr-24,242.34,242.85,239.24,239.94,237.19,-1.54%,"579,102"
11-Apr-24,244.31,244.92,242.16,243.69,240.9,-0.01%,"405,063"
10-Apr-24,243.43,245.03,242.74,243.71,240.92,-1.49%,"599,234"
9-Apr-24,247.85,248.21,245.33,247.39,244.56,0.23%,"674,989"
8-Apr-24,246.71,247.58,246.19,246.83,244,0.38%,"835,993"
5-Apr-24,244.03,246.55,244,245.9,243.08,0.87%,"685,503"
4-Apr-24,248.51,249.02,243.47,243.77,240.98,-1.20%,"959,857"
3-Apr-24,245.3,246.99,245.3,246.72,243.89,0.35%,"1,007,208"
2-Apr-24,246.46,246.88,245.21,245.85,243.03,-0.96%,"906,719"
1-Apr-24,250.09,250.09,247.95,248.24,245.4,-0.65%,"602,919"
28-Mar-24,249.56,250.41,249.49,249.86,247,0.22%,"459,837"
27-Mar-24,247.36,249.3,247.14,249.3,246.45,1.45%,"549,273"
26-Mar-24,246.87,246.97,245.56,245.74,242.93,-0.04%,"696,177"
25-Mar-24,245.95,246.52,245.72,245.83,243.02,-0.01%,"516,199"
22-Mar-24,247.44,247.65,245.74,245.85,243.03,-0.59%,"444,150"
21-Mar-24,246.87,248.17,246.6,247.32,244.49,0.33%,"544,554"
20-Mar-24,244.11,246.78,243.77,246.51,242.73,0.93%,"500,455"
19-Mar-24,242.32,244.32,242.23,244.23,240.49,0.58%,"603,136"
18-Mar-24,243.06,243.67,242.31,242.83,239.11,0.20%,"397,070"
15-Mar-24,241.32,243.22,240.94,242.35,238.64,-0.11%,"576,062"
14-Mar-24,244.94,245.05,240.93,242.61,238.89,-0.96%,"777,490"
