Date,Open,High,Low,Close,Adj. Close,Change,Volume
5-Mar-24,468.95,469.38,464.06,466.15,460.1,-1.00%,"4,616,503"
4-Mar-24,470.61,472.6,470.6,470.87,464.76,-0.12%,"3,970,242"
1-Mar-24,467.83,471.77,467.43,471.43,465.31,0.96%,"4,839,421"
29-Feb-24,466.97,468.49,464.47,466.93,460.87,0.37%,"7,332,921"
28-Feb-24,464.49,465.83,464.11,465.21,459.17,-0.15%,"2,800,602"
27-Feb-24,465.71,466.12,463.91,465.93,459.88,0.18%,"3,586,943"
26-Feb-24,467.19,467.59,464.94,465.07,459.04,-0.37%,"3,450,804"
23-Feb-24,468.09,468.87,466.09,466.78,460.72,0.05%,"4,050,621"
22-Feb-24,463.22,467.33,462.32,466.57,460.52,2.10%,"4,328,536"
21-Feb-24,455.32,457.12,453.6,456.97,451.04,0.10%,"4,223,078"
20-Feb-24,457.44,458.06,454.43,456.51,450.59,-0.55%,"5,306,784"
16-Feb-24,461.08,462.15,458.4,459.03,453.07,-0.51%,"5,527,893"
15-Feb-24,458.9,461.54,458.43,461.39,455.4,0.68%,"5,695,711"
14-Feb-24,456.58,458.67,454.4,458.29,452.34,0.95%,"5,624,009"
13-Feb-24,454.48,455.7,451,453.97,448.08,-1.41%,"8,152,242"
12-Feb-24,460.61,462.74,459.75,460.46,454.49,-0.05%,"4,564,233"
9-Feb-24,458.54,461.03,458.17,460.67,454.69,0.57%,"4,002,594"
8-Feb-24,457.81,458.33,457.03,458.07,452.13,0.07%,"4,184,592"
7-Feb-24,456.15,458.18,455.27,457.76,451.82,0.82%,"6,763,415"
6-Feb-24,453.58,454.29,452.21,454.03,448.14,0.31%,"4,383,601"
5-Feb-24,453.73,454.15,450.54,452.62,446.75,-0.37%,"7,101,857"
2-Feb-24,450.01,455.88,449.69,454.28,448.39,1.03%,"6,253,482"
1-Feb-24,445.35,449.66,444.65,449.66,443.83,1.32%,"6,138,360"
31-Jan-24,449.04,449.47,443.75,443.82,438.06,-1.63%,"7,108,043"
30-Jan-24,450.84,451.81,450.44,451.17,445.32,-0.07%,"3,409,953"
29-Jan-24,448.23,451.61,447.71,451.49,445.63,0.73%,"4,543,252"
26-Jan-24,448.1,449.51,447.16,448.23,442.41,-0.06%,"6,404,023"
25-Jan-24,448.14,448.76,446.11,448.5,442.68,0.56%,"4,167,055"
24-Jan-24,448.32,449.19,445.75,445.99,440.2,0.08%,"4,226,967"
23-Jan-24,444.83,445.82,443.78,445.62,439.84,0.30%,"3,251,586"
22-Jan-24,444.77,445.92,443.68,444.3,438.54,0.23%,"5,870,412"
19-Jan-24,439,443.61,438.31,443.29,437.54,1.22%,"4,836,802"
18-Jan-24,435.58,438.39,434.16,437.93,432.25,0.89%,"4,331,285"
17-Jan-24,433.6,434.48,431.81,434.07,428.44,-0.56%,"6,044,611"
16-Jan-24,436.79,437.98,434.74,436.5,430.84,-0.34%,"5,730,839"
12-Jan-24,439.11,439.8,436.73,437.99,432.31,0.05%,"5,182,669"
11-Jan-24,438.94,439.36,434,437.79,432.11,-0.03%,"4,796,587"
10-Jan-24,435.77,438.74,435.48,437.94,432.26,0.66%,"4,278,841"
9-Jan-24,433.62,436.43,433.16,435.07,429.43,-0.24%,"7,939,567"
8-Jan-24,430.45,436.27,430.37,436.13,430.47,1.43%,"7,222,362"
5-Jan-24,429.59,432.3,428.64,429.98,424.4,0.13%,"5,693,235"
4-Jan-24,430.33,432.78,429.21,429.43,423.86,-0.32%,"3,945,259"
3-Jan-24,432.32,433,430.25,430.79,425.2,-0.74%,"4,805,049"
